# x_1,x_2,Class_label
-1.47231325e+01,2.81227840e+01,1
-3.28528389e+00,-5.87757434e+01,2
4.58968548e+00,1.31769709e+02,2
3.84502365e+00,1.49291929e+02,2
-2.13863097e+01,-1.23948812e+02,0
-3.57791396e+01,-1.61290833e+02,0
-1.42949328e+01,3.75744254e+01,1
-3.33673682e+01,-2.49629943e+02,0
-7.91219312e+00,1.80465188e+02,2
6.21318576e+00,1.28331871e+02,2
1.96155806e+01,8.89432258e+01,2
5.14011065e+01,-4.46420278e+01,2
1.27078587e+01,1.48563613e+02,2
8.16002268e+00,1.36472539e+02,0
-2.12440013e+01,-1.13391548e+02,0
-5.67393624e+00,3.75141878e+01,0
-1.34075491e+01,1.17083316e+02,1
7.86825429e+00,1.67791228e+02,2
3.14851566e+01,6.84531195e+01,2
-2.95077446e+01,-8.33836114e+01,0
-1.50529279e+01,4.54151699e+01,0
-1.44952549e+01,1.65972555e+02,2
-2.30676850e+01,-1.09338073e+02,0
-1.88554582e+01,-6.82061530e+01,0
-3.02829269e+01,-2.31317857e+02,0
3.66062899e+00,1.42683453e+02,2
1.84691899e+01,7.31348091e+01,2
2.46664854e+01,6.59870618e+01,2
6.72850050e+00,1.41276298e+02,2
-1.17479889e+01,-4.23948415e+01,0
2.23283238e+00,1.86068973e+02,2
4.81446510e+01,-1.36315466e+00,2
-2.70435034e+01,-1.60358660e+02,0
3.93218896e+01,4.34559792e+01,2
-1.36667083e+01,-2.62438803e+01,0
-1.34290529e+01,-1.18581400e+02,0
-7.38289965e+00,-7.98971071e+01,1
-1.53760561e+01,3.58597928e+00,1
-2.74431488e+01,-1.91080043e+02,0
9.12164576e+00,4.34430708e+01,0
-1.32318547e+01,6.22944154e+01,1
4.10645096e+01,-1.35021704e+01,2
-1.37463586e+01,1.72428830e+02,1
1.85347519e+00,2.05460819e+01,0
-1.40555798e+01,1.31207771e+02,1
-1.27644486e+01,1.28086238e+02,1
2.68789688e+01,9.31222456e-01,2
-3.95978583e+01,-2.30277435e+02,0
-1.28369816e+01,6.99897622e+01,1
-1.70053044e+01,-7.63930524e+01,0
1.62517186e+01,1.17565901e+02,2
-2.51767027e+01,-1.17951307e+01,0
-1.32827384e+01,8.48331497e+01,1
-2.65004687e+01,-1.84450760e+02,0
-4.82618482e+00,5.08130428e+01,0
5.49610324e+00,1.44677032e+02,2
1.94015340e+01,5.39677798e+01,2
-4.48993918e+01,-2.49331539e+02,0
-1.42722963e+01,1.11599672e+02,1
-3.65996651e+00,-9.79145176e+01,0
-1.23185628e+01,2.13490545e+02,1
-1.63169865e+01,1.21564115e+02,2
-1.33893077e+01,1.43454845e+02,1
-1.19131336e+01,1.28434115e+02,1
-1.35507981e+01,1.75732944e+02,1
-1.78113480e+01,-1.71004194e+02,0
-1.38542433e+01,1.74312429e+02,1
-1.46344593e+01,1.28711666e+02,1
3.38324282e+00,1.57576416e+02,2
-1.60162746e+01,9.94415041e+01,1
-1.30000115e+01,2.19429247e+02,2
-1.51385324e+01,8.56284168e+01,1
-1.13734783e+01,3.05948854e+02,1
-1.37292926e+01,-1.42638317e+01,0
-2.54524446e-02,-1.64474995e+01,0
1.63592951e+01,1.16386848e+02,2
-1.60653996e+01,1.40319400e+01,1
-1.32044446e+01,1.89126638e+02,1
3.15853825e+01,2.87362780e+01,2
1.30748707e+01,9.96587048e+01,2
-1.46851921e+01,-4.46308134e+01,0
-1.79130034e+01,-6.52763113e+01,0
-1.25785285e+01,-8.36069107e+01,0
1.80719244e+01,7.09273721e+01,2
1.91092838e+01,8.24650585e+01,2
-1.51324430e+01,2.14348687e+02,2
-1.58225874e+01,8.63083966e+01,1
-2.48644806e+01,2.69295933e+02,2
1.53525391e+01,1.40293379e+02,2
-1.47253959e+01,1.33133563e+02,0
1.57997336e+01,1.14583005e+02,2
-2.76502662e+01,-4.57038512e+01,0
-1.30227630e+01,1.26651960e+02,1
-2.78160309e+01,-1.52381291e+02,0
-1.52396736e+01,-3.83017950e+01,2
-1.45578504e+01,1.79841382e+02,1
-7.14955090e+00,2.14637775e+02,2
-1.50258518e+01,1.35191925e+01,1
1.93006217e+01,9.95901173e+01,2
-1.35011058e+01,1.82211043e+02,1
4.27887164e+00,4.51509595e+01,0
-1.23280660e+01,-6.14705339e+01,0
-1.52456577e+01,1.64504049e+02,1
-1.46640131e+01,1.54437691e+02,1
9.72269600e+00,1.72412177e+02,2
9.80046692e+00,1.79266209e+02,2
-1.85241537e+01,2.54868446e+02,2
-1.36869575e+01,1.18323804e+02,1
3.41386870e+01,3.40434869e+01,2
-1.00818287e+01,-7.70634289e+01,0
-3.09606980e+01,-2.28353320e+02,0
1.94946421e+01,7.02144149e+01,2
-1.36896665e+01,6.30563150e+01,1
-1.48458659e+01,1.48067747e+02,1
1.47810505e+01,1.04455850e+02,2
-2.78620985e-01,-5.35033057e+01,0
-1.41945061e+01,1.16162269e+02,1
-1.32696320e+01,1.36014535e+02,1
-1.56999762e+01,1.15935210e+02,1
2.37615444e+01,7.37884104e+01,2
-1.30869228e+01,1.23854873e+02,1
1.57701787e+01,9.79198286e+01,2
2.05668798e+01,6.77513704e+01,2
2.14200302e+01,1.05906029e+02,2
-1.30146933e+01,1.68177390e+02,1
-1.54799071e+01,3.67429644e+01,0
-1.48139612e+01,1.43217475e+02,1
-1.35470602e+01,1.65687322e+02,1
-1.82104075e+01,-1.30680175e+02,0
-1.24140297e+01,1.78202496e+02,1
1.30263648e+01,9.37145100e+01,2
-2.19649753e+00,-3.49465320e+01,0
4.42856204e+01,-1.88577729e+01,2
-1.35255342e+01,1.03738276e+02,1
1.42606092e+01,9.82765491e+01,2
2.41128819e+01,8.25875384e+01,2
3.75191129e+00,-8.93409821e+01,0
-3.32264918e+01,-1.57362584e+02,0
5.52478804e+01,-5.75486810e+01,2
1.71008832e+01,6.95478083e+01,2
-1.70132053e+01,-3.33761141e+01,1
4.41211010e+00,6.22195418e+01,0
1.37968285e+01,1.09159619e+02,2
-1.40656594e+01,1.26794953e+02,1
-4.11971811e+00,-5.39024019e+01,0
-2.05156196e+01,-8.83277066e+01,0
3.00667264e+01,3.58510014e+01,2
-1.47332507e+01,8.06010249e+01,1
4.68400291e+00,1.05984869e+02,0
-1.65654932e+01,-5.71324479e+01,0
-1.28202517e+01,1.32070559e+02,1
-1.32964935e+01,-4.32871217e+01,0
2.59451149e+01,8.02490089e+01,2
-9.51263486e+00,2.36736671e+02,2
1.56826545e+01,9.96990713e+01,2
-1.41922271e+01,2.05539566e+02,1
1.46725744e+01,1.06159699e+02,1
-1.19925867e+01,1.71205063e+02,2
1.37489364e+01,1.38220989e+02,2
-1.57968996e+01,4.51015889e+01,1
2.38688089e+01,1.04088083e+02,2
-1.50027532e+01,2.95745142e+01,1
-2.24463590e+01,-7.70812699e+01,0
-2.38174822e+00,-1.16838947e+01,0
