# x_1,x_2,Class_label
1.30223635e+02,-7.58395904e+01,2
9.25265559e+01,9.47738099e+01,1
-2.08576120e+01,-1.02288922e+02,2
-6.11500086e+02,9.62309018e+01,0
1.90919981e+02,-8.61025353e+01,2
2.10392160e+02,-5.19522730e+01,2
-5.51017760e+02,7.67399051e+01,0
-5.60294144e+02,1.30619676e+02,0
-2.51432565e+01,1.06343301e+02,1
-5.26555340e+02,8.68273872e+01,0
2.68482457e+02,1.02989863e+02,1
1.01881465e+02,-9.87873298e+01,1
2.33396455e+01,-9.37931180e+01,2
-5.09373127e+02,8.75941795e+01,0
-5.15188925e+02,5.84766655e+01,0
7.69618175e+01,8.13024146e+01,1
2.45279868e+01,-9.78373451e+01,2
-5.67045218e+02,1.27663675e+02,0
4.62216429e+01,-1.03262700e+02,2
-4.92582108e+02,5.98592531e+01,0
1.19022775e+02,-8.73711551e+01,2
-5.82792588e+02,7.91483578e+01,0
-5.81718692e+02,1.10582497e+02,0
1.20130581e+02,-8.64409415e+01,2
-5.19097737e+02,9.86708720e+01,0
7.82183005e+01,9.81256807e+01,1
-2.21760537e+02,1.17021075e+02,1
1.68905843e+02,8.64332663e+01,1
1.18653394e+02,-8.66157949e+01,2
-9.37152764e+01,-1.19171037e+02,2
9.11818390e+01,-1.03564439e+02,2
1.35248984e+02,-9.06996669e+01,2
-6.28506331e+02,1.41516606e+02,0
2.71607353e+02,-5.19254190e+01,2
-4.93668918e+02,6.39343909e+01,0
7.92704394e+01,-8.93691564e+01,2
4.82759119e+01,-9.91419530e+01,2
1.17384928e+02,8.18049925e+01,1
1.67114332e+02,-8.67798102e+01,2
-5.65077870e+02,1.18502163e+02,0
2.54960452e+02,9.01010316e+01,1
1.00680800e+02,9.49910090e+01,1
-8.04332910e+01,1.20089878e+02,1
9.23474947e+01,8.11876972e+01,1
1.24920142e+02,-8.15229986e+01,2
1.07217548e+02,1.21515273e+02,1
1.26509361e+02,-8.88271928e+01,2
1.39768758e+02,1.34755819e+02,1
-5.16350061e+01,-1.04408041e+02,2
1.97374928e+02,-7.30513716e+01,2
1.69576354e+02,1.10488099e+02,1
1.46278223e+02,6.89610589e+01,1
1.55722123e+02,-7.79146156e+01,2
1.89489043e+02,9.27437811e+01,1
4.39530649e+01,-9.87390805e+01,2
-5.68266280e+02,1.15890764e+02,0
1.56599670e+02,8.39620356e+01,1
1.03725356e+02,9.46707813e+01,1
6.67313707e+01,-1.01099175e+02,2
1.85703825e+02,9.96141726e+01,1
-5.49359567e+02,1.06403091e+02,0
5.16619389e+01,1.23501102e+02,1
-5.01872340e+02,6.24167588e+01,0
3.13672328e+02,6.54624309e+01,1
-5.22507919e+02,5.27126875e+01,0
-5.63210193e+02,9.27176008e+01,0
2.19714877e+02,-6.34167605e+01,2
-5.56666589e+02,7.76056063e+01,0
-6.51251065e+02,1.41673401e+02,0
-5.53106185e+02,1.16097399e+02,0
-6.52679637e+02,1.50240743e+02,0
1.19026996e+02,-9.97338598e+01,2
-6.89173839e+02,1.51317742e+02,0
4.93427771e+01,-9.82367310e+01,2
3.29430750e+01,8.69881608e+01,1
1.87455225e+02,1.03990746e+02,1
2.92897812e+02,9.63727018e+01,1
-6.18304029e+02,1.51304739e+02,0
1.02887007e+02,-9.69338061e+01,2
7.12940308e+01,-1.00982329e+02,2
1.16782988e+02,9.77305037e+01,1
1.91780792e+02,-6.72827051e+01,2
-6.19428019e+02,8.57450377e+01,0
3.28603313e+02,-4.58664869e+01,2
-5.67543749e+02,1.26106720e+02,0
2.78561231e+02,-6.14243071e+01,2
-5.64768189e+02,9.04475211e+01,0
3.18805885e+02,1.33754601e+02,1
6.80226931e+01,-1.02274094e+02,2
1.64708884e+02,-7.34597467e+01,2
-6.42119963e+02,1.74976392e+02,0
-5.77355142e+02,1.29165235e+02,0
3.00871633e+02,9.77583861e+01,1
-6.50964781e+02,1.68604420e+02,0
2.07397264e+02,-6.82872793e+01,2
-5.71817146e+02,1.18161027e+02,0
-1.23694300e+02,1.23185255e+02,1
2.76893245e+02,-5.22696082e+01,2
8.12634420e+01,-9.25460483e+01,2
1.99972371e+02,9.95825609e+01,1
2.69810795e+02,-7.24396151e+01,2
2.09236197e+02,1.02697184e+02,1
2.16190786e+02,-5.84130025e+01,2
8.29198590e+01,1.06615278e+02,1
-2.52736852e+00,-1.05076912e+02,2
1.44511103e+02,-8.30048827e+01,2
9.03171773e+01,-8.54566915e+01,2
1.75193204e+02,-7.73609607e+01,2
-4.45306619e+02,3.89156997e+01,0
1.48767456e+02,1.07673998e+02,1
1.30562006e+02,-9.12231110e+01,2
-5.00422996e+02,6.46553346e+01,0
3.28869514e+02,-6.72559408e+01,2
-5.05067739e+02,7.92691174e+01,0
-5.97984938e+02,1.16208799e+02,0
-7.36019069e+02,2.17306098e+02,0
2.11702601e+02,8.42400954e+01,1
-5.79887809e+02,9.04649729e+01,0
1.14525559e+02,-8.82357064e+01,2
-6.14794783e+02,1.37773083e+02,0
5.31083696e+01,-9.27206108e+01,2
3.20933132e+01,-9.21026409e+01,2
-6.65029640e+02,1.51592321e+02,0
3.99982471e+02,-4.36778689e+01,2
-5.15560553e+02,8.49364439e+01,0
1.25894545e+02,-8.47737560e+01,2
2.41548640e+02,7.54305354e+01,1
1.71535177e+02,-7.63949559e+01,2
4.95651399e+01,1.36461993e+02,1
3.20093785e+02,8.16443335e+01,1
-5.54981698e+01,-1.01506349e+02,2
-4.88948538e+02,6.68664596e+01,0
2.63449151e+02,8.09382546e+01,1
-6.88168824e+02,1.86440665e+02,0
2.13908605e+02,-7.12323232e+01,2
-5.20654851e+01,-1.02242271e+02,2
-5.72100384e+02,1.23728444e+02,0
-5.64850197e+02,1.11727689e+02,0
-6.30171367e+02,1.34561080e+02,0
9.03290580e+01,-9.70930583e+01,2
2.29036109e+02,-6.52735309e+01,2
4.35011824e+02,9.15472511e+01,1
1.38808686e+02,9.27573132e+01,1
1.85928277e+02,-7.37935554e+01,2
2.53089283e+02,1.08784862e+02,1
4.92699403e+01,-9.99965790e+01,2
1.46751061e+02,-7.45195817e+01,2
1.06540540e+02,-8.53360126e+01,2
1.78184313e+02,1.59226549e+02,1
2.76044750e+02,1.25280272e+02,1
2.44223921e+02,-7.01517781e+01,2
1.24957288e+02,1.05705332e+02,1
-5.00055380e+02,5.24459673e+01,0
1.58606865e+02,-8.42672977e+01,2
-6.32670352e+02,1.24467679e+02,0
1.10350313e+01,-9.27279734e+01,2
-5.21605581e+02,7.41653447e+01,0
1.28340242e+02,-8.57022652e+01,2
8.12556377e+01,6.33871559e+01,1
-4.82671169e+02,6.15286558e+01,0
-5.29897056e+02,1.31137674e+02,0
-1.73507162e+01,-1.06731826e+02,2
2.11531704e+02,1.22521354e+02,1
5.85862652e+01,-9.81188205e+01,2
2.25685738e+02,-7.30408430e+01,2
1.62376106e+01,8.49763461e+01,1
-6.17391305e+02,1.14667669e+02,0
-6.02430049e+02,1.28489316e+02,0
8.01861948e+01,1.13293447e+02,1
1.52189310e+02,9.25707011e+01,1
2.48292018e+02,7.89166189e+01,1
-5.57708417e+02,9.29768938e+01,0
3.08441816e+02,1.04023245e+02,1
1.50050109e+02,1.12453282e+02,1
-4.05986556e+02,6.30672699e+00,0
1.71453441e+02,-7.57353642e+01,2
2.71208365e+02,1.03040215e+02,1
2.61142761e+02,-6.77727613e+01,2
1.08140037e+02,9.95252638e+01,1
-5.47866246e+02,1.00662114e+02,0
1.10205228e+02,-9.22438151e+01,2
1.31711045e+02,-7.97066729e+01,2
3.24681955e+02,9.04149716e+01,1
2.19155589e+02,-6.61007579e+01,2
2.59591191e+02,9.62727260e+01,1
6.51913648e+01,9.04635783e+01,1
3.37450392e+02,9.07315044e+01,1
-5.20942500e+02,7.97764468e+01,0
1.14814647e+01,-9.72435053e+01,2
8.12581722e+01,1.38992767e+02,1
-5.85499526e+02,1.08691128e+02,0
-1.46856431e+01,1.39861147e+02,1
-2.45345466e+01,1.02270973e+02,1
-4.88781937e+02,7.34906544e+01,0
1.55817176e+01,-9.15820563e+01,2
-5.64927017e+02,1.12470885e+02,0
-5.59965090e+02,1.09457046e+02,0
2.23238006e+00,9.97119461e+01,1
-4.86135129e+02,6.34523019e+01,0
2.02667028e+02,1.13015561e+02,1
-5.37377667e+02,1.10751697e+02,0
-4.86494361e+02,4.82159778e+01,0
-4.74841692e+02,6.70777033e+01,0
-9.63540408e+01,8.22024593e+01,1
-5.71226491e+02,8.98567674e+01,0
7.95616820e+00,1.17362785e+02,1
2.96310780e+01,-1.06339333e+02,2
2.17160322e+02,-7.41973983e+01,2
1.43210719e+01,9.76368513e+01,1
-5.67025396e+02,5.40273372e+01,0
1.49008204e+02,1.01418028e+02,1
1.68592349e+02,-7.82828603e+01,2
2.03542345e+02,-6.03406254e+01,2
1.37428692e+02,9.86567000e+01,1
-5.57427427e+02,9.34592278e+01,0
1.33104066e+02,-8.41347209e+01,2
1.63773957e+01,-8.74760455e+01,2
-6.47124875e+02,1.46415252e+02,0
-5.64315567e+02,1.13272893e+02,0
-6.62307328e+02,1.50098799e+02,0
-5.07642573e+02,7.36485930e+01,0
-5.51862538e+02,6.27750592e+01,0
-4.73941472e+02,6.70953531e+01,0
-5.15091407e+02,6.84631580e+01,1
-5.04231180e+02,6.65990926e+01,0
4.29834256e+01,1.00827326e+02,1
1.20443710e+02,-8.65887105e+01,2
6.65361766e+01,-9.95300088e+01,2
3.04206704e+02,-5.56230747e+01,2
-4.45854503e+01,1.41214589e+02,1
1.50617670e+02,1.11150491e+02,1
-5.60643671e+02,1.03267407e+02,0
-5.46984503e+02,1.02966007e+02,0
3.57558284e+02,1.10568646e+02,1
-5.69837558e+02,7.93175960e+01,0
-5.54436841e+02,1.10531325e+02,0
-5.92911039e+02,1.22892673e+02,0
-4.91578176e+02,8.02931865e+01,0
-6.12015651e+02,1.41768480e+02,0
1.55522010e+02,-8.50547989e+01,2
-8.03314062e+00,-8.64201868e+01,2
-8.26402211e+00,1.09103475e+02,1
3.50317642e+02,1.05052427e+02,1
-3.56789850e+01,-1.12494418e+02,2
6.78732268e+01,-8.70859731e+01,2
5.16229599e+01,-8.58500587e+01,2
-6.13387365e+02,1.12552231e+02,0
1.90996845e+02,-8.91820842e+01,2
1.05907828e+02,1.36596816e+02,1
3.01863475e+01,9.18249311e+01,1
1.15567980e+02,-8.52175716e+01,2
9.79054269e+01,9.57013184e+01,1
-4.74375796e+02,2.73537086e+01,0
-6.09187750e+02,1.38279945e+02,0
1.20882991e+02,1.25799986e+02,1
-5.65525233e+02,9.39132805e+01,0
9.49205549e+01,-8.78772770e+01,2
-5.44249220e+02,7.98376261e+01,0
1.94961387e+02,-6.61750467e+01,2
-5.93019498e+02,1.17681848e+02,0
1.73269928e+02,-6.38223519e+01,2
6.79863632e+01,-9.40388666e+01,2
3.57917881e+02,-6.37807455e+01,2
-5.06645627e+02,6.78259891e+01,0
1.33708620e+02,-7.68262617e+01,2
-5.39990499e+02,9.42090730e+01,0
1.69514379e+02,8.24870098e+01,1
-5.53581967e+02,8.69198976e+01,0
-4.77059581e+02,6.94229958e+01,0
-8.82871901e+01,1.29520819e+02,1
-4.54249092e+02,8.84274378e+01,2
-5.84991344e+02,1.10943867e+02,0
-5.09144434e+02,5.36477134e+01,0
2.34917623e+02,-5.62258868e+01,2
2.60998899e+01,9.94202932e+01,1
-6.15071229e+02,1.21483618e+02,0
-6.25376806e+01,6.56599112e+01,1
6.30096723e+01,7.91998786e+01,1
1.35526908e+02,1.21461720e+02,1
9.16559235e+00,7.99540462e+01,1
1.71363477e+02,-8.50137471e+01,2
-5.34337038e+02,1.22755465e+02,0
-5.04531578e+02,5.60974228e+01,0
-5.58460774e+02,1.06652642e+02,0
5.52596282e+01,-9.25985437e+01,2
-5.65032827e+02,1.13332318e+02,0
2.57908838e+02,7.21841106e+01,1
-6.01124503e+02,1.02504459e+02,0
2.35702701e+02,-6.72367964e+01,2
9.10999433e+01,9.31951149e+01,1
-6.24001247e+02,1.44557596e+02,0
-7.79554477e+01,9.00976142e+01,1
2.18077840e+02,9.12479498e+01,1
1.67160986e+01,7.32612734e+01,1
4.62979116e+01,1.04767409e+02,1
-5.31295067e+02,6.43778468e+01,0
-5.81251904e+02,8.72013276e+01,0
-1.09824148e+01,-1.04834432e+02,2
1.17419757e+02,1.40312891e+02,2
3.89861729e+02,-4.71958890e+01,2
1.94485368e+02,9.68150885e+01,1
1.50414170e+02,7.21451128e+01,1
-5.29584342e+02,6.85959964e+01,0
1.20388604e+02,1.22825844e+02,1
2.36602667e+02,-6.09348277e+01,2
-2.22164059e+01,9.30953920e+01,1
1.07655836e+02,1.20705398e+02,1
7.30116482e+01,-8.91116155e+01,2
1.22252613e+02,1.20946910e+02,1
-6.11484302e+02,9.48385533e+01,0
-1.53269177e+02,1.20567053e+02,1
9.17479367e+01,1.26246552e+02,1
-1.00107594e-01,-9.46007627e+01,2
5.73269652e+01,-1.04576728e+02,2
3.63560686e+02,9.27082255e+01,1
3.81357269e+01,7.32013422e+01,1
-4.68463671e+02,7.22439314e+01,0
-5.67255795e+02,9.48150535e+01,0
-5.69321134e+02,1.20543336e+02,0
1.94535105e+02,1.05950582e+02,1
-6.27750805e+02,1.47784993e+02,0
1.19054066e+02,1.10780355e+02,1
1.97355683e+02,-7.68872893e+01,2
-6.10033395e+02,1.21904803e+02,0
2.29063648e+02,1.12864164e+02,1
1.93657566e+02,1.04550299e+02,1
2.02878898e+02,-6.64319986e+01,2
-4.29698940e+01,8.89513615e+01,1
3.00806062e+02,6.91878409e+01,1
4.41863192e+01,-8.93934933e+01,2
2.01117612e+02,-7.82323789e+01,2
-4.84981993e+02,6.36353633e+01,2
-6.22852683e+02,1.56405220e+02,0
2.15767269e+02,-6.58097048e+01,0
1.94641075e+02,-6.52488060e+01,2
9.59137375e+01,-8.54651728e+01,2
1.80353861e+02,1.30420163e+02,1
1.23846809e+02,-9.03804490e+01,2
6.93616972e+01,-9.39369974e+01,2
1.43940494e+02,-7.03764694e+01,2
7.41474264e+01,6.87375533e+01,1
-5.28352655e+02,9.17658386e+01,0
2.79573305e+02,1.11515480e+02,1
-5.35520154e+02,1.15366479e+02,0
2.75890957e+02,-5.29477670e+01,2
9.63475295e+01,-9.04186615e+01,2
8.62376307e+01,1.02631773e+02,1
1.43064462e+02,9.30798568e+01,1
1.52560929e+02,-7.84800735e+01,2
1.92718502e+02,1.08887574e+02,1
8.09582173e+01,1.02964348e+02,1
8.95342158e+01,-8.56478546e+01,2
1.36879043e+02,-9.50743781e+01,2
1.68032304e+02,-6.71804270e+01,2
2.47703169e+01,-9.95051085e+01,2
1.38377833e+02,-8.68528775e+01,2
1.47357207e+02,-6.44663610e+01,2
7.95510583e+01,-9.07096766e+01,2
1.57875824e+02,1.14782459e+02,1
2.97036781e+02,-5.12160110e+01,2
4.08257550e+02,9.68026742e+01,1
2.55222715e+02,8.67179615e+01,1
2.91186777e+02,1.07046338e+02,1
-4.85213364e+02,6.50497404e+01,0
-4.78496442e+02,4.96792209e+01,0
-5.40111516e+02,6.93980055e+01,0
-5.20903930e+02,9.14676289e+01,0
1.57267371e+02,7.99232507e+01,1
1.67634960e+02,9.12443206e+01,1
7.73695660e+01,1.24954574e+02,1
7.48167922e+01,-9.35713759e+01,2
-5.70325678e+02,1.05440784e+02,0
1.22478316e+02,-8.22218657e+01,2
-4.08368827e+01,-1.15792561e+02,2
6.94432895e+01,1.12097485e+02,1
-6.13661163e+02,1.14752344e+02,0
-5.68499769e+02,1.50320864e+02,0
-4.97684385e+02,6.34035665e+01,0
-1.59512806e+02,-1.17177485e+02,2
1.91997827e+02,9.30954161e+01,1
1.87494745e+02,-8.69279324e+01,2
-5.33864958e+02,9.16706296e+01,0
4.62259966e+01,-1.05183556e+02,2
1.11140529e+02,-7.98696259e+01,2
1.16926287e+02,8.35027073e+01,1
2.56563898e+02,-5.79812910e+01,2
1.13907406e+02,-8.95815566e+01,2
1.42128086e+02,-7.78339724e+01,2
5.46652115e+01,9.18602275e+01,1
2.04760320e+02,-7.92838353e+01,2
-6.21856200e+02,1.37110459e+02,0
2.78561673e+01,1.05415371e+02,1
2.26747741e+02,-6.74283062e+01,2
-6.30756402e+02,1.26750960e+02,0
1.08942392e+02,-8.25037090e+01,2
-6.32836342e+02,1.19528285e+02,0
8.71737853e+01,1.06557721e+02,1
1.71600790e+02,-8.47257901e+01,2
-5.41449430e+02,1.10041009e+02,0
-6.28671715e+02,1.26425234e+02,0
-4.04903454e+01,6.75448964e+01,1
5.96948929e+01,-9.50310151e+01,2
-5.74440176e+02,9.94852325e+01,0
-5.40089540e+02,1.00334917e+02,0
-4.54161666e+02,3.79812788e+01,0
1.29612831e+02,-7.61041027e+01,2
-5.26363836e+02,7.70792689e+01,0
3.04584308e+02,-5.77281614e+01,2
-5.50252634e+02,1.42833204e+02,0
4.38554596e+01,-1.07765037e+02,2
3.43557908e+02,1.04130128e+02,1
1.78762462e+02,7.88122918e+01,1
-5.32005432e+02,4.28404129e+01,0
-5.87931508e+02,1.08828922e+02,0
-4.88858076e+02,8.63204199e+01,0
3.46431451e+02,1.18551061e+02,1
-5.78283891e+02,1.01153322e+02,0
-5.12407979e+02,1.01232824e+02,0
2.10056725e+02,-7.61546814e+01,2
1.16988019e+02,-8.68959405e+01,2
-6.46129614e+00,1.06652290e+02,0
1.54361770e+02,-7.20579542e+01,2
1.31362728e+02,-7.73843224e+01,2
-5.77767124e+02,1.22495124e+02,0
2.18299702e+02,-5.60372681e+01,2
7.98685530e+01,1.26516125e+02,1
2.07341151e+02,-7.20424324e+01,2
-5.09803788e+02,6.75678984e+01,0
4.81865834e+02,-2.86805180e+01,2
4.96599922e+01,-1.06070523e+02,2
-5.47033967e+02,8.34173416e+01,0
-5.51134684e+02,9.16461366e+01,0
-5.44292556e+02,7.62236723e+01,0
2.08672085e+02,-7.24533050e+01,2
4.88087735e+00,-8.78978791e+01,2
-6.46297415e+02,1.46975007e+02,0
-5.93206219e+02,1.27154926e+02,0
-5.14181676e+02,6.91563099e+01,0
-5.69352569e+02,1.16287640e+02,2
-6.90003625e+02,1.29548033e+02,0
8.91360444e+01,-7.42554217e+01,2
-6.00030178e+02,1.43659560e+02,0
2.52999915e+02,7.46517740e+01,1
-5.15537956e+02,5.27631564e+01,0
-4.56018174e+02,5.50185287e+01,1
1.77162063e+02,-7.30704650e+01,2
1.37319719e+02,8.28437949e+01,1
-6.23601842e+02,8.83090452e+01,0
5.14109141e+01,1.02915863e+02,1
7.06928662e+01,1.13867304e+02,1
1.68132833e+02,-7.62421028e+01,2
2.30237247e+02,9.88815613e+01,1
2.34446469e+02,-7.01414970e+01,2
3.70601501e+01,1.07136731e+02,1
1.47342785e+02,-7.46243017e+01,0
2.65626618e+02,1.36060692e+02,1
3.77199272e+02,-5.81177548e+01,2
1.68469618e+02,-7.88162259e+01,2
1.33227481e+02,1.14848548e+02,1
2.97772354e+02,1.13795532e+02,1
1.79809947e+02,-7.24536648e+01,2
-5.15477162e+02,8.47870671e+01,0
2.26342927e+02,-6.14740874e+01,2
8.65767274e+01,-9.01509076e+01,0
-5.15885801e+02,6.44978555e+01,0
-2.53889468e+01,-9.98907631e+01,2
1.13943005e+02,8.16967036e+01,1
4.71567295e+01,-8.48560621e+01,2
1.52502198e+02,1.21774802e+02,1
-5.72334765e+02,1.24989326e+02,0
-5.89942652e+02,1.24408834e+02,0
2.79612785e+02,-6.13074137e+01,2
-5.43825283e+02,8.49752379e+01,0
-4.91696461e+02,4.69087940e+01,0
-5.85718477e+02,9.45662078e+01,0
2.17653758e+02,1.20154392e+02,1
-5.74926270e+02,1.13472781e+02,0
1.32831413e+02,-8.92118252e+01,2
8.96582056e+01,-9.18145789e+01,2
8.67478910e+01,1.40295362e+02,1
-5.70754019e+02,9.69940618e+01,0
2.39857295e+02,-6.75691754e+01,2
-4.96612020e+02,4.65209857e+01,0
1.65346122e+02,7.97696394e+01,1
-5.25466227e+02,9.16660501e+01,0
-6.43094441e+02,1.48114683e+02,0
6.71013837e+01,-9.07391196e+01,2
-5.37693010e+02,8.53111844e+01,0
-4.97370880e+02,1.16428919e+02,0
3.06931063e+02,8.62676419e+01,1
-3.12815381e+01,-9.58580726e+01,2
2.03417046e+02,-9.12736460e+01,2
2.85859136e+02,-6.46319655e+01,2
-5.75195457e+02,8.55647261e+01,0
-1.27549481e+01,1.04781608e+02,1
6.88503236e+01,1.03694592e+02,1
6.58458454e+01,6.86017719e+01,1
-5.48954603e+02,9.05523525e+01,0
6.28582050e+01,1.06755147e+02,1
-5.83334155e+02,9.05197423e+01,0
-5.63115373e+02,1.16983523e+02,0
1.52861915e+02,6.64597831e+01,1
1.24369610e+02,-8.04085609e+01,2
-6.20418648e+02,9.76093772e+01,0
-5.35893228e+02,8.37399780e+01,0
5.46860947e+01,1.18344101e+02,1
-6.35092456e+02,1.55083860e+02,0
-6.08366449e+02,1.14998291e+02,0
-5.23113310e+01,1.14104256e+02,1
7.08757869e+01,1.39794173e+02,1
2.84869488e+02,1.27286648e+02,1
7.93971198e+01,1.32342654e+02,1
1.32390663e+02,1.16977367e+02,2
1.38329717e+02,-7.95310256e+01,2
2.38136666e+01,-9.55970252e+01,2
2.22488916e+02,1.41741475e+02,1
-6.06515055e+02,9.72930835e+01,0
1.13329957e+02,1.04310813e+02,1
1.34823692e+02,9.66156329e+01,1
2.70935555e+02,9.46701962e+01,1
-5.59860856e+02,5.92836061e+01,0
1.86689923e+02,1.09848723e+02,1
4.13388462e+01,1.10985633e+02,1
-5.94595116e+02,1.08612164e+02,0
-6.09959875e+02,1.34028115e+02,0
2.06874997e+02,1.22162801e+02,1
-1.47759451e+01,1.22306209e+02,1
1.30014834e+02,1.36559918e+02,1
2.11376153e+02,-5.81730180e+01,2
-5.80285732e+02,8.09671313e+01,0
1.24065914e+02,1.39490725e+02,1
2.31809804e+02,9.25113639e+01,1
8.70396115e+01,-7.71634201e+01,2
-2.88275486e+01,1.15516671e+02,1
-1.63000113e+02,-1.24014582e+02,0
-5.24495911e+02,7.15426524e+01,0
6.96852992e+00,1.35945695e+02,1
-5.50720364e+02,8.89932452e+01,0
1.03491292e+02,-9.93809671e+01,2
3.38096575e+02,5.27072016e+01,1
-5.77245031e+02,9.78790061e+01,2
-4.76074057e+02,7.40300976e+01,1
-2.49793398e+00,-1.07050347e+02,2
-6.42098053e+02,1.66289432e+02,0
1.23550458e+02,-8.90441327e+01,2
1.40570992e+02,-8.03776895e+01,2
7.77882101e+01,-8.91236304e+01,2
8.72415605e+01,-8.32671112e+01,2
8.36759603e+01,1.11575390e+02,1
-5.89433806e+02,1.15357374e+02,0
9.90795959e+01,9.89703135e+01,1
8.00617457e+01,-8.83493618e+01,2
-6.38202312e+02,1.48881341e+02,0
1.78621430e+02,-6.62063329e+01,2
1.93125308e+02,-7.55050952e+01,2
8.08562770e+01,-7.83340826e+01,2
1.22362155e+02,-7.50052729e+01,2
1.27566244e+02,1.22296660e+02,1
-5.57792353e+02,1.07875882e+02,0
9.42163316e+01,-8.57819822e+01,2
4.17291743e+01,8.06350404e+01,1
2.04203620e+02,8.55080266e+01,2
3.96355463e+01,8.32104927e+01,1
2.57781211e+02,9.45954388e+01,1
-1.24347403e+02,1.02016379e+02,1
-5.24197683e+02,5.28579893e+01,0
-4.55812814e+02,4.01375889e+01,0
-5.55090339e+02,1.05411188e+02,0
1.89295059e+02,-6.44094149e+01,2
-5.66649583e+02,9.70984053e+01,0
-6.00476302e+01,1.13627586e+02,1
-5.68742075e+02,1.08333535e+02,0
1.55016341e+02,-8.42596146e+01,2
-4.79191939e+02,1.82926955e+01,0
8.71447287e+01,9.23905693e+01,1
1.79121827e+02,-7.30485366e+01,2
2.99510581e+02,1.11761482e+02,1
5.84804078e+01,-9.11584485e+01,2
1.19941580e+02,-9.39537714e+01,2
-4.91496556e+02,6.76096327e+01,0
1.57431869e+01,1.27458646e+02,1
-6.22948317e+02,1.76086385e+02,0
1.29656431e+02,8.07995285e+01,1
7.71543180e+01,1.09897286e+02,1
2.71517402e+02,9.14348134e+01,1
-5.92843683e+02,6.88237140e+01,0
2.52588501e+02,-6.04580038e+01,2
1.24916212e+02,1.34409720e+02,1
1.09645564e+02,-8.87898092e+01,2
1.06490031e+02,1.15758301e+02,1
-4.53902885e+02,-1.34742425e+01,0
-6.36647783e+02,1.14800079e+02,0
-5.68002477e+02,1.48091049e+02,0
