# x_1,x_2,Class_label
1.92878751e+00,4.76370558e-01,1
2.05110122e-02,-2.09790379e-01,1
-5.88695566e-01,1.01576987e+00,0
1.33047185e+00,-6.36085920e-01,1
8.14407189e-01,2.12153941e-01,0
1.06407128e-01,3.00260066e-03,1
7.81398420e-01,7.70243499e-01,0
1.57158908e+00,-2.83730568e-01,1
1.23168374e+00,-7.65322294e-01,1
1.67585827e+00,-3.26364699e-01,1
1.22492272e+00,1.73850587e-01,0
-1.05662198e+00,9.80209983e-02,0
1.53032251e+00,-6.41966898e-01,1
-1.00957200e+00,2.00568248e-01,0
1.96101253e+00,7.10826999e-02,1
1.27365234e+00,3.94440832e-01,0
7.23741821e-02,-4.27379309e-01,1
1.19175692e+00,-4.55589234e-01,1
4.17310702e-01,8.56177284e-01,0
6.34063215e-02,-9.79972218e-02,1
-1.07428076e+00,-1.00124631e-01,0
-5.35387529e-01,4.94435109e-01,0
-2.53292972e-01,1.32191261e+00,0
1.87563139e-02,9.36599101e-01,0
7.97921336e-01,-5.62841020e-01,1
7.33433701e-01,3.81149257e-01,0
1.96435426e-01,9.42965260e-01,0
1.10811830e+00,2.24833154e-01,0
5.47341336e-01,-3.63970886e-01,1
1.86257620e+00,-2.58935673e-01,1
1.10429846e-01,-7.47791387e-01,1
9.85200281e-01,7.51473946e-03,0
2.70079551e-02,-5.39630320e-02,1
8.12510053e-01,6.95298651e-01,0
4.05450863e-01,5.22729577e-01,0
9.53622443e-01,3.51868497e-02,0
2.09899386e-01,9.69123994e-01,0
1.33492261e+00,-3.89705522e-01,1
-1.00949681e-01,-1.35415176e-01,1
-9.99353963e-01,7.97494966e-01,0
1.44261920e+00,-4.25650983e-01,1
2.02419877e+00,2.78196950e-01,1
-5.33644939e-01,4.08378803e-01,0
4.12769660e-01,1.36456119e+00,0
2.02415086e+00,1.93287485e-01,1
-8.73156936e-01,7.42193578e-01,0
-9.40145220e-01,3.25997855e-01,0
5.05604922e-01,1.09128711e+00,0
1.54126728e+00,-4.74098081e-01,1
1.23244962e+00,-2.16009308e-01,1
-2.71047940e-01,1.03729576e+00,0
6.46932127e-01,-2.58293271e-01,1
2.86673540e-01,-1.17301674e-01,1
6.68783376e-01,7.09222785e-01,0
-4.70244250e-01,6.89254605e-01,0
-1.95233218e-01,9.26915256e-01,0
6.85242699e-01,2.77897380e-02,1
-6.23600273e-01,1.11564529e+00,0
-3.65186875e-01,1.15682376e+00,0
2.06194596e+00,1.99101131e-02,1
8.37906560e-02,1.16625307e+00,0
8.92169236e-02,7.39700828e-01,1
-7.55737294e-01,3.79592641e-01,0
1.89497934e+00,4.06525942e-02,1
-4.16864526e-01,1.03826544e+00,0
1.24926043e+00,-2.61991686e-01,1
5.90837164e-01,4.10345378e-01,0
6.20683097e-01,3.94041657e-01,0
-4.11085423e-01,7.74196517e-02,1
4.48248330e-02,-8.80366764e-02,1
1.98976605e+00,4.32530949e-02,1
1.93075708e+00,-1.05537611e-01,1
1.19893315e-01,-3.27776483e-02,1
-1.25118017e-01,1.21092676e+00,0
-1.05350077e+00,-2.06787680e-01,0
9.62396027e-01,2.40625025e-01,0
1.56371926e+00,-4.65755836e-01,1
3.81153054e-01,1.15616253e+00,0
5.53251314e-01,-3.66516937e-01,1
1.11567216e+00,-6.23487836e-01,1
1.15612827e+00,-5.58359896e-01,1
1.05296890e+00,2.42174405e-01,0
-8.03207951e-02,1.09375781e+00,0
-1.22131468e-01,8.99190213e-01,0
-5.34739829e-01,1.20934933e+00,0
-8.17966976e-01,-1.02139859e-01,0
4.98879473e-01,-1.65807793e-01,1
3.22730963e-01,-5.93332484e-01,1
1.68317417e+00,-3.14143098e-01,1
1.13811141e+00,-6.72709557e-01,1
1.22291519e+00,7.84821479e-01,0
1.31094532e+00,-4.62129140e-01,1
-8.84630587e-01,2.10336080e-01,0
1.80120487e+00,2.57346019e-01,1
2.10420918e+00,6.80785934e-02,1
-2.60533090e-01,1.03916231e+00,0
2.76909940e-01,-2.83184660e-01,1
-9.33586199e-01,3.01959748e-01,0
6.85169360e-01,-3.12220674e-01,1
1.08145599e+00,1.38689170e-01,0
2.51975072e-01,3.87466202e-01,1
-5.10492813e-01,7.22696668e-01,0
1.19085327e+00,4.48649389e-01,0
-1.76611679e-02,1.33837945e+00,0
1.05731913e+00,-8.15745321e-01,1
-4.65843209e-01,1.10482072e+00,0
5.93794933e-02,1.58126866e+00,0
-1.23101247e-01,4.87879363e-01,1
-9.54197993e-01,4.42088392e-01,0
-3.04908102e-01,6.41068477e-01,0
8.19089965e-02,9.63263268e-01,0
1.18803781e+00,-5.58170668e-01,1
5.22408552e-01,-8.91489038e-02,1
1.65160426e+00,-1.39012308e-01,1
6.09907096e-01,2.42169227e-02,1
1.89921533e+00,3.49052404e-01,1
9.77829978e-01,2.49798181e-01,0
6.18705499e-01,-2.96998019e-01,1
6.22461229e-01,-2.50286445e-01,1
-4.49166251e-01,6.46843392e-01,0
1.81571329e+00,-3.48364365e-01,1
1.52959644e+00,-4.56407490e-01,1
1.66038044e+00,8.70631745e-01,1
1.19651385e+00,-6.16666759e-01,1
-5.85962101e-02,2.05459308e-01,1
1.44564476e+00,-4.48981079e-01,1
1.21907336e+00,-2.92015362e-01,1
1.32273892e+00,-6.96906821e-01,1
-7.04224350e-01,5.53030220e-01,0
8.27942413e-01,6.22362213e-02,0
4.15472418e-01,1.04942160e+00,0
1.25837835e+00,-2.69863215e-01,1
-4.79333336e-01,1.01517127e+00,0
-1.97419098e-01,1.99723764e-01,1
-6.02370848e-01,7.13552603e-01,0
1.22235496e+00,-1.63576950e-01,1
1.74042992e-01,9.24525318e-01,0
3.60337451e-01,1.16628323e+00,0
1.09285628e-01,8.95473528e-01,0
1.91933962e+00,-5.17732397e-01,1
-9.16983738e-02,-5.32764343e-02,1
3.25030418e-01,7.85661553e-01,0
-1.76928900e-01,9.89548899e-01,0
5.89949915e-01,-3.63765173e-01,1
2.02436923e+00,3.14338928e-01,1
-8.43359149e-01,4.61212104e-01,0
1.97874185e+00,-2.10552117e-01,1
3.40479239e-01,2.18621121e-01,0
6.92288088e-01,1.67846927e-01,0
1.68994643e+00,1.51199216e-01,1
2.00696622e+00,3.33951515e-02,1
1.34156677e+00,-6.54546624e-01,1
3.13821693e-01,-5.51677868e-01,1
-9.41552153e-01,6.44641323e-01,0
1.62319409e+00,-3.33064641e-01,1
2.20323581e+00,5.33321768e-01,1
9.86347070e-02,7.86080248e-01,1
7.90141954e-01,4.85674658e-01,0
-1.77779712e-01,8.15658470e-01,0
-5.43669729e-02,-1.06280519e-01,1
-8.41201097e-01,2.23468926e-01,0
-7.30322892e-01,2.85504477e-01,0
4.06939251e-01,4.93544955e-01,1
-1.05506899e+00,-2.70122138e-01,0
-1.23423627e-01,8.80709095e-01,0
3.40119568e-01,-6.28535259e-01,1
9.14530917e-01,3.64816332e-01,0
-6.86890999e-01,3.51201945e-01,0
1.05054878e+00,-7.01922128e-01,1
3.30566097e-01,-3.34406316e-01,1
1.11519303e-01,1.02151101e+00,0
3.98307212e-01,1.07991912e+00,0
2.30457138e+00,1.96037671e-01,1
-2.38866810e-01,1.03617016e+00,0
2.05359328e+00,3.00556313e-01,1
-7.50879253e-01,-1.28884651e-01,0
1.68297346e+00,-3.97086724e-01,1
1.33731080e+00,-3.24228523e-01,1
1.10663271e-01,-3.04544609e-01,1
6.99025059e-01,6.98834524e-01,0
-7.21379503e-01,9.69352714e-01,0
9.31600015e-02,6.86135645e-02,1
-7.48578266e-01,4.45719006e-01,0
1.56948129e+00,-2.93949015e-01,1
1.02596413e+00,-2.22372784e-01,0
1.21637746e+00,3.75926382e-01,0
2.94300069e-02,1.02219702e+00,0
6.99511483e-01,-2.12907583e-01,1
1.03225530e+00,6.77655957e-01,0
1.29936587e+00,-1.37506717e-01,1
1.87434433e+00,2.18179377e-01,1
1.48197265e+00,2.50858007e-03,1
1.06038692e+00,-4.69304029e-01,1
1.86350118e+00,3.65284966e-01,1
-6.79614670e-01,4.66437124e-01,0
1.49765594e+00,-5.69164135e-01,1
7.79927051e-01,-1.27464471e-02,1
9.29660706e-01,4.95056688e-01,0
1.00554211e+00,-3.30829005e-01,1
2.50328190e-01,1.00269918e+00,0
2.08710410e+00,3.06708549e-02,1
2.06974684e+00,3.17350450e-02,1
7.70476258e-01,5.35071585e-02,0
6.40961776e-01,-3.53185270e-01,1
9.10481169e-01,6.71165919e-01,0
2.12408267e+00,1.54375881e-01,1
-8.87193890e-01,3.12119161e-01,0
1.06517272e+00,-3.21206300e-01,1
1.44322830e+00,-1.73077991e-01,1
1.69874199e+00,4.72479934e-02,1
7.81871503e-01,5.67994262e-01,0
4.66394268e-01,5.97248676e-01,0
-8.06560286e-01,2.70186971e-01,0
1.61907220e-01,3.02422654e-01,1
-7.99192260e-01,8.76326776e-01,0
1.93525883e+00,3.26955869e-01,1
-5.66130008e-01,1.25648267e+00,0
8.62374808e-01,8.26500671e-01,0
6.86550650e-01,-7.18907464e-01,1
-8.53424978e-01,3.21715620e-01,0
3.40221098e-01,-2.54127672e-01,1
-1.19749068e-01,5.79739078e-01,0
1.43416642e+00,-4.40845464e-01,1
6.02419329e-01,3.78651186e-01,0
-5.77610436e-02,3.33013654e-01,1
4.41874056e-01,5.77847362e-01,1
-4.93100781e-01,1.20088811e+00,0
6.69970814e-02,-1.73062295e-01,1
1.71770614e+00,-3.40578459e-01,1
1.70307850e+00,2.60479620e-01,1
6.52786993e-01,4.57292517e-01,0
-1.98428058e-02,4.15243003e-01,1
2.56354075e-01,-1.54296732e-01,1
-1.49312205e-02,1.10012812e+00,0
1.92590192e-01,9.46966900e-01,0
3.55823773e-01,2.38260965e-01,1
9.76253926e-02,1.20157219e-01,1
5.68423705e-01,7.34873354e-01,0
-1.18061923e-01,1.04031577e+00,0
1.19290628e+00,-2.14789235e-01,1
1.09651417e-01,-8.27801657e-02,1
4.32407339e-01,8.71240711e-01,0
9.37579344e-01,6.31371804e-01,0
-2.12468186e-01,1.13971534e+00,0
7.46138522e-01,-6.13430295e-01,1
1.27582397e+00,-5.58317952e-01,1
6.65470077e-01,-3.83963228e-01,1
1.69081928e+00,1.18499739e-01,1
-1.11859665e+00,3.01247218e-01,0
-1.99434260e-01,1.38316062e-02,1
-8.66000967e-01,-1.02767178e-01,0
5.38335342e-01,-3.25151629e-01,1
1.20302333e+00,-4.04601412e-01,1
4.86772644e-02,5.19403708e-01,1
-8.91727324e-01,3.89278245e-01,0
6.84671520e-01,-6.50200224e-01,1
2.35164126e-02,8.27591826e-02,1
1.63837663e+00,-1.19788482e-01,1
6.33423036e-01,9.43071451e-01,0
-9.06286734e-01,7.94883101e-01,0
-1.66647335e-01,1.69793086e-01,1
9.26504543e-01,-3.68927046e-01,1
8.12527412e-01,7.95511532e-01,0
6.87895035e-01,7.73219190e-01,0
4.60064195e-01,6.73420948e-01,0
1.62116000e+00,-1.32515108e-01,1
3.56509254e-01,9.94586319e-01,0
5.37986506e-01,-5.57756020e-01,1
1.97334183e+00,-2.51516287e-01,1
8.06663737e-02,1.03535807e+00,0
8.15760905e-02,1.48300122e-01,1
1.09860539e+00,-1.37312579e-01,1
-5.04271349e-01,1.05503712e+00,0
3.28130511e-01,1.87822608e-01,1
-1.92006856e-01,5.28603965e-02,1
1.03524930e+00,7.28939173e-01,0
3.64929159e-01,-3.36147996e-01,1
2.13384101e-01,6.43223368e-01,0
-2.35362824e-01,7.28445614e-01,0
3.78337770e-02,-2.52099598e-01,1
-5.61340905e-01,5.46296110e-01,0
-1.82450645e-01,5.36398442e-02,1
1.34482720e+00,-2.79335386e-01,1
7.54233669e-01,2.67978162e-01,0
2.01484318e-01,-4.16490187e-01,1
6.11485739e-01,3.36268240e-01,0
1.81492481e+00,-1.81926699e-01,1
1.48801135e-01,6.37088614e-01,1
5.93263008e-01,5.70296831e-01,0
5.97787366e-01,8.51046736e-01,0
5.11412295e-01,1.09316338e+00,0
7.03372645e-01,-4.44597837e-01,1
-3.56536195e-01,6.58221566e-01,0
-9.11483065e-01,4.58855350e-01,0
-4.34907693e-01,5.60484236e-01,0
-8.62163894e-02,-3.00194506e-01,1
1.20070072e-02,9.05072370e-01,0
1.63905468e+00,5.51923594e-01,1
-8.61412569e-02,8.12168239e-01,0
-1.60719944e-01,1.20267526e+00,0
1.10761723e+00,-5.51032082e-01,1
1.27583760e+00,-5.43199071e-01,1
8.95809451e-01,-6.64845850e-01,1
4.31053587e-01,9.77442512e-01,0
1.98991863e+00,-3.48855834e-01,1
1.80886416e+00,2.88669308e-01,1
4.16625226e-01,1.18959105e+00,0
3.64311180e-01,1.23976201e+00,0
1.31394712e+00,-4.24670551e-04,0
7.71162078e-01,-6.33111786e-01,1
4.42411614e-01,7.11853438e-01,0
1.01514646e+00,4.28852670e-01,0
9.18692916e-01,-1.61230716e-01,1
5.66445239e-01,-2.91055578e-01,1
2.62294969e-02,4.37053923e-01,1
7.48237606e-01,-6.22008121e-01,1
5.92188090e-01,5.42378015e-01,0
1.62323962e+00,-4.04151354e-01,1
-3.10983303e-01,9.17654835e-01,0
5.11906787e-01,1.01701599e+00,0
7.85297648e-01,-8.32274523e-01,1
3.71537724e-01,4.32472214e-02,1
1.43801794e-01,-1.72636158e-01,1
1.67755527e+00,-2.63044722e-01,1
1.17901673e+00,-4.66316519e-01,1
-6.52199732e-01,6.50618523e-01,0
-1.12587723e+00,1.98219747e-01,0
8.09433402e-01,2.50293181e-01,0
1.38613316e+00,-5.19546467e-01,1
-4.84703729e-01,8.40502627e-01,0
1.80761218e+00,-5.35734816e-01,1
-1.15696973e+00,1.24984124e-01,0
1.31028899e+00,-3.04367206e-01,1
8.43474179e-02,5.75911120e-01,1
-6.54584129e-01,1.14981339e+00,0
-6.01809588e-02,1.00176571e+00,0
9.40636968e-01,4.36930650e-01,0
3.67070947e-01,8.78325504e-01,0
5.05787814e-01,-2.89188352e-01,1
9.68484587e-01,9.81724033e-01,0
4.52357596e-01,1.00063587e+00,0
1.26424505e+00,1.56186206e-02,0
9.39906186e-01,-3.30118613e-01,1
-3.10854006e-01,5.57878039e-01,0
4.30992466e-01,4.94288008e-01,1
1.33637098e-01,8.41573184e-01,0
-1.39380177e-01,1.14919117e+00,0
4.50930878e-01,-5.28162258e-01,1
1.07856950e+00,-5.96082760e-01,1
-6.98831506e-01,7.94723759e-01,0
1.80467307e+00,-1.42721876e-01,1
4.93351073e-01,8.97235479e-01,0
-8.59485467e-01,6.95186111e-01,0
-9.43756166e-01,1.92450614e-01,0
1.53808286e-01,4.27227858e-02,1
6.52915406e-01,-6.89979280e-02,0
1.63163193e+00,-1.96618522e-01,1
8.33982982e-01,7.81713723e-01,0
7.30585980e-01,-6.03497301e-01,1
6.55297888e-01,-5.31588147e-01,1
-2.27396876e-01,7.71788423e-01,0
2.48516916e-01,-2.01641450e-01,1
1.60921796e+00,-5.43801019e-01,1
2.19293606e+00,7.17731434e-01,1
1.60795107e+00,-1.30634464e-02,1
1.07327441e+00,-1.91265555e-01,1
1.38942338e+00,-9.81682707e-02,1
2.53218891e+00,2.40364953e-01,1
1.53225443e+00,-6.01555795e-01,1
5.03153083e-02,2.43334894e-01,1
2.13727394e+00,3.96525383e-02,1
8.25636322e-01,-3.94388252e-01,1
-6.23427895e-02,-2.07945749e-01,1
-5.46891742e-01,9.69914963e-01,0
-9.43909077e-01,3.45436061e-01,0
2.01503350e+00,-8.79362405e-02,1
5.86164847e-01,-2.65681782e-01,1
1.64285169e+00,-5.01393820e-03,1
-8.95605257e-01,-5.35248984e-02,0
1.17589294e+00,-5.27810913e-01,1
-1.30849110e+00,2.08208526e-01,0
-7.76509342e-02,1.29310604e+00,0
5.78630676e-01,6.48553998e-01,0
1.13154206e+00,2.86700055e-01,0
-6.52450556e-01,5.68831481e-01,0
3.34810099e-01,1.01686779e+00,0
-1.90224316e-01,1.14579791e+00,0
-1.09326304e+00,2.81622231e-01,0
1.69492459e+00,-3.37996000e-01,1
5.67041261e-01,-3.57707206e-01,1
1.96952187e+00,3.98999872e-01,1
3.24163592e-01,7.81820175e-01,0
4.69891843e-01,-3.53944887e-01,1
-1.09519527e+00,3.50388597e-01,0
1.71677723e-01,8.68424783e-01,0
1.24868601e+00,-5.07401408e-01,1
2.07340674e+00,-1.60906941e-01,1
1.31189708e+00,2.78445822e-01,1
1.67271474e-01,1.21308807e+00,0
-1.07064596e+00,8.26615880e-02,0
1.78713112e+00,-4.65672290e-01,1
6.37517450e-01,2.35703692e-01,0
-4.06168017e-01,-6.83772035e-02,0
-1.10481652e+00,6.12124781e-01,0
1.87280879e+00,1.16226246e-02,1
1.74773263e+00,-3.73472814e-01,1
1.31755029e+00,-7.28585030e-01,1
1.82144420e+00,-3.66260321e-01,1
6.96073090e-02,-2.44317249e-01,1
7.38555325e-01,-9.98251602e-02,1
-7.90679606e-01,1.15169528e+00,0
1.15348437e-01,1.18397273e+00,0
1.00361286e+00,4.15903002e-01,0
8.93243365e-01,4.60123120e-01,0
-9.31882356e-01,4.60197153e-01,0
1.17918115e-01,3.19892333e-01,1
7.71841588e-01,-6.15258604e-01,1
-5.75282866e-01,9.75533092e-01,0
2.26923911e+00,3.08254151e-01,1
-6.22539299e-01,6.04253286e-01,0
-9.85176100e-01,9.25647503e-01,0
-1.20344165e+00,2.08008379e-01,0
1.63912251e+00,3.66309928e-01,1
2.71772920e-02,7.94373585e-01,0
6.16008027e-01,7.37703102e-01,0
3.04551236e-01,8.00428582e-01,0
-5.36522532e-01,6.68954753e-01,0
8.82245779e-02,1.59899601e-02,1
1.88588966e+00,6.58315470e-01,1
1.36214046e+00,-6.73514605e-01,1
1.13768316e+00,-4.23751129e-01,1
-1.83774708e-01,1.16919600e+00,0
1.52286282e+00,-5.48522016e-01,1
-4.73854436e-01,4.25859458e-01,0
2.00912244e+00,-2.24956685e-01,1
-9.83149868e-01,5.86265408e-01,0
1.09081486e+00,2.64767624e-01,0
1.82212259e+00,5.08481530e-02,1
1.81912564e+00,-3.48057330e-01,1
9.63231829e-01,1.90515685e-01,0
7.96607195e-01,-3.83749221e-01,1
2.85629963e-01,1.82224185e-01,1
-2.35109074e-01,8.42072138e-01,0
3.98610014e-01,-5.14854305e-01,1
5.89037655e-01,4.61631965e-01,0
1.40096792e-02,1.06446260e+00,0
5.53914533e-01,6.08662537e-01,0
8.64610514e-01,5.40053326e-01,0
1.54089564e+00,5.52929489e-02,0
1.93272761e+00,2.13430033e-01,1
-7.41994634e-01,3.37832041e-02,0
-5.65357317e-01,6.25411329e-01,0
3.15689084e-02,8.07747340e-02,1
1.57826742e+00,-2.43048202e-01,1
1.11374959e+00,5.39234736e-01,0
-3.41602704e-01,8.15826919e-01,0
1.49969551e+00,-4.87765883e-02,1
-1.26599179e-01,8.69898661e-01,0
1.24648386e+00,-2.19115113e-01,1
1.14735547e+00,3.05004340e-01,0
-6.63136428e-01,6.26365521e-01,0
5.57590267e-01,6.14308800e-01,0
6.58123068e-01,7.97649743e-01,0
3.19850700e-01,8.82899080e-01,0
6.39582152e-01,2.48801836e-01,0
4.41831927e-01,9.54715766e-01,0
2.67220963e-01,-1.57726097e-01,1
7.74865452e-01,-3.12772313e-01,1
-1.65025370e-01,5.94642543e-02,1
1.97935011e+00,6.60493250e-01,1
-2.02312880e-01,6.77388746e-01,1
1.86424405e+00,3.29539733e-01,1
1.19090018e+00,9.74894640e-01,0
1.31979923e+00,-2.08674757e-01,1
5.48858062e-01,6.23662010e-01,0
