# x_1,x_2,Class_label
-7.62130371e+01,3.37627617e+02,1
-7.43938060e+01,1.59788225e+02,1
-8.36740036e+01,1.30066666e+02,1
-7.18065495e+01,2.42216464e+02,1
8.98264589e+00,-6.24980937e+02,0
-8.02420770e+01,2.93521439e+02,1
-8.40700305e+01,1.90306842e+02,1
-8.38802521e+01,2.94324360e+01,1
1.26957432e+01,-4.97081409e+02,0
-6.78255091e+01,4.19671364e+02,1
-6.78595043e+01,2.60481481e+02,1
-6.99365170e+01,2.37109268e+02,1
1.61580372e+01,-4.21582146e+02,0
1.60645773e+01,-4.27861329e+02,0
1.80864182e+01,-4.62604002e+02,0
1.10701594e+01,-5.21390982e+02,0
-7.88698549e+01,2.57894409e+02,1
8.96306924e+00,-6.61810159e+02,0
-7.73571082e+01,2.85876461e+02,1
1.99470624e+01,-3.64846100e+02,0
-7.60559559e+01,2.06198822e+02,1
1.91974091e+01,-3.85448132e+02,0
-8.41898874e+01,1.90561769e+02,1
7.57405808e+00,-5.92920113e+02,0
1.79885264e+01,-4.13809148e+02,0
1.31242828e+01,-5.00414737e+02,0
-7.16174761e+01,3.50181616e+02,1
1.70441384e+01,-4.91848497e+02,0
5.09408155e+00,-6.58173629e+02,0
1.49790116e+01,-4.69358736e+02,0
1.16462137e+01,-5.93858313e+02,0
1.66080379e+01,-4.40148003e+02,0
1.39867277e+01,-4.91452944e+02,0
9.78137395e+00,-5.81993446e+02,0
1.89818765e+01,-3.88540454e+02,0
-6.26657722e+01,4.75392798e+02,1
-6.03626256e+01,3.95974791e+02,1
8.89626852e+00,-6.25824531e+02,0
1.68424835e+01,-4.40002194e+02,0
-7.15421583e+01,1.04707299e+02,1
1.50897977e+01,-4.98435427e+02,0
-7.93440030e+01,2.13329597e+02,1
-7.67048095e+01,3.16028577e+02,1
-7.60268885e+01,1.98582694e+02,1
9.44723506e+00,-6.05581913e+02,0
-6.81154891e+01,3.91461832e+02,1
-7.34086676e+01,2.61520891e+02,1
-7.41427548e+01,2.44345494e+02,1
1.41045337e+01,-5.24573986e+02,0
6.77740045e+00,-6.46681122e+02,0
1.83956028e+01,-4.42952681e+02,0
-7.18556697e+01,2.12291314e+02,1
1.79906898e+01,-4.11788491e+02,0
1.81294224e+01,-4.31979436e+02,0
-7.92877332e+01,2.70083891e+02,1
1.68272355e+01,-4.05752747e+02,0
2.12377350e+01,-4.15053379e+02,0
1.32416324e+01,-4.82777222e+02,0
1.65129569e+01,-4.52229334e+02,0
-8.86600114e+01,-1.76417429e+01,1
-7.08309097e+01,1.96668172e+02,1
1.00085349e+01,-5.51546954e+02,0
1.23916219e+01,-5.72900186e+02,0
-7.88689350e+01,2.54476735e+02,1
-7.30572804e+01,4.12574706e+02,1
1.09745065e+01,-5.47601818e+02,0
1.53474549e+01,-5.06908183e+02,0
-7.31613608e+01,3.02561518e+02,1
1.70192735e+01,-3.98008397e+02,0
9.49677726e+00,-6.25379842e+02,0
9.18136217e+00,-6.14869943e+02,0
-7.05847969e+01,3.05693080e+02,1
-7.78575995e+01,3.51749707e+02,1
1.93625657e+01,-3.64933271e+02,0
-8.27546580e+01,1.57631595e+02,1
9.78957475e+00,-5.92952450e+02,0
1.23713659e+01,-6.08707267e+02,0
1.58453305e+01,-4.85638409e+02,0
1.28857987e+01,-5.16150469e+02,0
7.59864514e+00,-5.98239174e+02,0
1.23374888e+01,-5.44950825e+02,0
8.86533048e+00,-6.19825984e+02,0
1.71613295e+01,-3.80810168e+02,0
1.60767948e+01,-4.54619416e+02,0
-8.16630348e+01,1.16960105e+02,1
1.53011081e+01,-4.88760282e+02,0
1.28796856e+01,-5.57905294e+02,0
1.52168993e+01,-4.83389360e+02,0
1.90741924e+01,-4.40662196e+02,0
1.35016712e+01,-5.52123766e+02,0
1.49356691e+01,-5.01049886e+02,0
1.84491167e+01,-4.23023071e+02,0
2.22533409e+01,-3.72969499e+02,0
-7.97250471e+01,1.05938271e+02,1
1.59897524e+01,-3.85223424e+02,0
-7.65871772e+01,2.81040752e+02,1
-6.56828878e+01,3.40180324e+02,1
-7.95158169e+01,2.45062950e+02,1
1.90884446e+01,-3.57741318e+02,0
1.70371916e+01,-4.44701871e+02,0
-7.38558205e+01,3.13584522e+02,1
-8.09777815e+01,2.15673913e+02,1
1.19053667e+01,-4.97945643e+02,0
1.87511017e+01,-3.12708516e+02,0
-7.93861031e+01,8.85945310e+01,1
-7.41022290e+01,3.39663799e+02,1
-6.97403619e+01,2.87407986e+02,1
-7.90468859e+01,2.41182077e+02,1
-7.26089249e+01,2.17408121e+02,1
-6.51152325e+01,3.59751183e+02,1
1.46010482e+01,-4.43293221e+02,0
-6.32502623e-02,-8.18739316e+02,0
-7.30994271e+01,3.08346972e+02,1
1.44367988e+01,-5.07332931e+02,0
1.35227181e+01,-5.09515335e+02,0
2.53669830e+01,-2.86054236e+02,0
-7.14365213e+01,2.58160716e+02,1
-6.22175414e+01,4.66329855e+02,1
-7.65294511e+01,1.96189594e+02,1
-6.32724518e+01,4.18156113e+02,1
-8.08307069e+01,1.92964480e+02,1
1.42886523e+01,-4.67711268e+02,0
1.08960016e+01,-6.15055697e+02,0
2.53302342e+01,-2.77138795e+02,0
1.57122076e+01,-4.07583356e+02,0
-8.75728167e+01,9.00437993e+01,1
-7.34574108e+01,1.99507217e+02,1
-7.27054908e+01,3.58648690e+02,1
2.27716678e+01,-3.58557799e+02,0
8.48979595e+00,-5.95224493e+02,0
2.66524465e+01,-2.52895692e+02,0
9.57700572e+00,-6.39540695e+02,0
1.36942812e+01,-4.99956539e+02,0
-7.13513475e+01,3.34078264e+02,1
-5.97690947e+01,4.90790995e+02,1
7.63045488e+00,-6.25730029e+02,0
-7.39910641e+01,2.30374271e+02,1
-8.50353204e+01,1.81829577e+02,1
9.63724638e+00,-6.24980199e+02,0
-7.11324082e+01,3.27721687e+02,1
-7.10503337e+01,2.26231911e+02,1
-6.91020620e+01,3.62428116e+02,1
1.54956050e+01,-4.34950796e+02,0
9.89145488e+00,-6.08141586e+02,0
-7.52055840e+01,2.12639375e+02,1
-8.64033593e+01,1.44716643e+02,1
1.40594986e+01,-4.87379981e+02,0
1.15087782e+01,-5.63036212e+02,0
1.64992547e+01,-4.28824819e+02,0
-7.25262375e+01,2.97875771e+02,1
1.18023680e+01,-5.86333595e+02,0
1.67622595e+01,-4.45997221e+02,0
1.06457054e+01,-5.69119871e+02,0
-6.93146413e+01,3.00565149e+02,1
1.99399289e+01,-3.99960132e+02,0
-7.05543591e+01,2.85501005e+02,1
5.37789620e+00,-7.08367119e+02,0
-7.81575477e+01,2.48168683e+02,1
-7.00764182e+01,3.01392264e+02,1
2.01137804e+01,-4.33106681e+02,0
6.46045046e+00,-6.41742390e+02,0
1.85492853e+01,-4.27556581e+02,0
-7.02590456e+01,4.93588069e+02,1
-5.81727606e+01,6.67911597e+02,1
1.37727322e+01,-5.58240255e+02,0
2.61349742e+00,-7.29629834e+02,0
1.14617542e+01,-5.54262040e+02,0
1.02119510e+01,-5.55022193e+02,0
-8.63807119e+01,1.93786562e+01,1
1.82862482e+01,-3.83236800e+02,0
1.63463246e+01,-4.55970719e+02,0
-7.01193977e+01,2.50551574e+02,1
-7.25602976e+01,2.32367960e+02,1
1.28603931e+01,-4.62681404e+02,0
-7.33341833e+01,2.27773174e+02,1
-7.15653350e+01,2.77847110e+02,1
1.32828785e+01,-4.64227649e+02,0
-7.90705939e+01,2.97474910e+02,1
-7.61966868e+01,2.47211259e+02,1
-7.72955165e+01,3.27280470e+02,1
-8.46017761e+01,1.37622184e+02,1
1.33727761e+01,-4.90445677e+02,0
1.59536171e+01,-4.86397418e+02,0
-6.23596415e+01,5.54606034e+02,1
1.57404097e+01,-4.68225230e+02,0
-7.61262189e+01,3.05845133e+02,1
1.99804234e+01,-3.70760711e+02,0
-6.97408713e+01,3.96154347e+02,1
-6.78391103e+01,2.72950729e+02,1
1.49542328e+01,-4.80572320e+02,0
-7.62302708e+01,1.49797504e+02,1
1.07082119e+01,-5.34619021e+02,0
-7.95504748e+01,1.50053664e+02,1
-8.11341935e+01,1.72473354e+02,1
1.94538238e+01,-3.93188144e+02,0
-6.41143207e+01,4.76638175e+02,1
-6.95975118e+01,2.41337719e+02,1
-8.02990349e+01,1.01465233e+02,1
-6.43903364e+01,3.46425591e+02,1
-6.06809622e+01,4.74084053e+02,1
-6.14111899e+01,4.82806012e+02,1
9.17306484e+00,-6.21202791e+02,0
1.37837686e+01,-5.64598066e+02,0
9.74518221e+00,-6.11732562e+02,0
1.10480063e+01,-5.94604515e+02,0
-6.98402556e+01,2.88349503e+02,1
1.31681439e+01,-5.00772694e+02,0
1.85271216e+01,-3.84224013e+02,0
1.27843017e+01,-5.60135092e+02,0
-6.87377378e+01,4.16198203e+02,1
1.46920348e+01,-4.90811007e+02,0
8.32558370e+00,-6.06574585e+02,0
-8.78396314e+01,9.53522005e+01,1
-7.34183507e+01,4.46634506e+02,1
-7.10741896e+01,2.75418531e+02,1
1.84459074e+01,-4.17430958e+02,0
-7.83052773e+01,2.06824811e+02,1
2.00412681e+01,-2.93938772e+02,0
1.24798600e+01,-5.43537357e+02,0
1.43688818e+01,-4.97296014e+02,0
-7.18154616e+01,3.77906498e+02,1
-8.30101358e+01,1.60181555e+02,1
1.47928039e+01,-5.13044410e+02,0
-8.49336053e+01,1.89196272e+02,1
1.64010836e+01,-4.46083232e+02,0
-6.49621513e+01,3.95903183e+02,1
-7.72646203e+01,1.66116134e+02,1
-7.54732362e+01,1.47272673e+02,1
1.09761954e+01,-5.64441040e+02,0
-7.99304534e+01,2.36973746e+02,1
1.12866841e+01,-6.06986074e+02,0
1.42468600e+01,-4.78835267e+02,0
1.14589919e+01,-5.31934533e+02,0
-7.33438678e+01,2.35192423e+02,1
-8.05073660e+01,2.32366677e+02,1
1.77002102e+01,-4.03492422e+02,0
1.80385462e+01,-3.61202405e+02,0
1.09816614e+01,-5.74272222e+02,0
-7.24462693e+01,3.29017002e+02,1
2.17021529e+01,-3.64703572e+02,0
-6.55854569e+01,2.17552488e+02,1
-6.16261738e+01,4.95948602e+02,1
-7.86193140e+01,1.65616955e+02,1
1.52215246e+01,-4.35422610e+02,0
-7.51212733e+01,1.62170302e+02,1
1.17180133e+01,-5.82041449e+02,0
2.10735526e+01,-3.67519979e+02,0
1.18913365e+01,-6.20722862e+02,0
-6.94581935e+01,3.86854515e+02,1
1.50489988e+01,-4.98942525e+02,0
1.61446868e+01,-3.97030630e+02,0
-7.59379333e+01,1.97465387e+02,1
-7.26065386e+01,2.91305771e+02,1
1.78391419e+01,-4.34146668e+02,0
-8.00752595e+01,1.85724943e+02,1
1.29904423e+01,-4.76505379e+02,0
1.98462482e+01,-3.79673583e+02,0
-6.84765677e+01,3.38421737e+02,1
-7.25776880e+01,3.12161452e+02,1
-7.05799983e+01,2.92870049e+02,1
